ds,y,product,month,day_of_year,is_winter,temp
2022-08-25,27,Cough_Syrup,8,237,0,30.976575347383424
2022-08-26,31,Cough_Syrup,8,238,0,29.6543720899908
2022-08-27,26,Cough_Syrup,8,239,0,31.46710012437689
2022-08-28,30,Cough_Syrup,8,240,0,30.23212586432353
2022-08-29,30,Cough_Syrup,8,241,0,29.85195051716181
2022-08-30,27,Cough_Syrup,8,242,0,29.679674282397286
2022-08-31,27,Cough_Syrup,8,243,0,30.093079264175437
2022-09-01,25,Cough_Syrup,9,244,0,30.108245319248105
2022-09-02,31,Cough_Syrup,9,245,0,30.766082838788662
2022-09-03,27,Cough_Syrup,9,246,0,30.85382695930406
2022-09-04,21,Cough_Syrup,9,247,0,30.792198326520715
2022-09-05,29,Cough_Syrup,9,248,0,31.32027435345823
2022-09-06,28,Cough_Syrup,9,249,0,32.16642297635878
2022-09-07,35,Cough_Syrup,9,250,0,32.01600060326982
2022-09-08,26,Cough_Syrup,9,251,0,29.670420646621597
2022-09-09,27,Cough_Syrup,9,252,0,28.688445673664248
2022-09-10,33,Cough_Syrup,9,253,0,32.26188516529349
2022-09-11,33,Cough_Syrup,9,254,0,30.044010006981992
2022-09-12,29,Cough_Syrup,9,255,0,31.267547070166206
2022-09-13,30,Cough_Syrup,9,256,0,30.401699400359956
2022-09-14,34,Cough_Syrup,9,257,0,29.847384573346442
2022-09-15,25,Cough_Syrup,9,258,0,32.26640997328061
2022-09-16,27,Cough_Syrup,9,259,0,32.55769189252287
2022-09-17,30,Cough_Syrup,9,260,0,31.293601265479705
2022-09-18,35,Cough_Syrup,9,261,0,29.348608545691867
2022-09-19,32,Cough_Syrup,9,262,0,31.46088919290146
2022-09-20,33,Cough_Syrup,9,263,0,32.46434408494946
2022-09-21,37,Cough_Syrup,9,264,0,30.656939202902258
2022-09-22,40,Cough_Syrup,9,265,0,32.38040687699711
2022-09-23,32,Cough_Syrup,9,266,0,32.240800653248094
2022-09-24,32,Cough_Syrup,9,267,0,32.89231540508376
2022-09-25,37,Cough_Syrup,9,268,0,32.48735067014723
2022-09-26,30,Cough_Syrup,9,269,0,31.447264527752015
2022-09-27,37,Cough_Syrup,9,270,0,33.6672693322479
2022-09-28,31,Cough_Syrup,9,271,0,32.360318890508196
2022-09-29,35,Cough_Syrup,9,272,0,32.53746655990721
2022-09-30,34,Cough_Syrup,9,273,0,31.675184171288034
2022-10-01,30,Cough_Syrup,10,274,0,32.20659636154373
2022-10-02,30,Cough_Syrup,10,275,0,31.804235556951507
2022-10-03,36,Cough_Syrup,10,276,0,32.552973441315416
2022-10-04,39,Cough_Syrup,10,277,0,34.472219854954396
2022-10-05,36,Cough_Syrup,10,278,0,31.420902498448008
2022-10-06,36,Cough_Syrup,10,279,0,31.20922533416851
2022-10-07,38,Cough_Syrup,10,280,0,34.321622089666484
2022-10-08,32,Cough_Syrup,10,281,0,32.66646685686487
2022-10-09,37,Cough_Syrup,10,282,0,32.22972280049198
2022-10-10,39,Cough_Syrup,10,283,0,33.9593646480949
2022-10-11,45,Cough_Syrup,10,284,0,32.33216213560659
2022-10-12,36,Cough_Syrup,10,285,0,34.77975296869855
2022-10-13,36,Cough_Syrup,10,286,0,33.6452778405167
2022-10-14,40,Cough_Syrup,10,287,0,32.49068837671954
2022-10-15,38,Cough_Syrup,10,288,0,35.14479158251002
2022-10-16,35,Cough_Syrup,10,289,0,32.38828516691413
2022-10-17,37,Cough_Syrup,10,290,0,33.74024338784844
2022-10-18,40,Cough_Syrup,10,291,0,33.299218498296014
2022-10-19,36,Cough_Syrup,10,292,0,34.3010745586367
2022-10-20,38,Cough_Syrup,10,293,0,34.557881442225714
2022-10-21,40,Cough_Syrup,10,294,0,33.02304187374604
2022-10-22,40,Cough_Syrup,10,295,0,32.229919416576955
2022-10-23,36,Cough_Syrup,10,296,0,33.433243356972476
2022-10-24,34,Cough_Syrup,10,297,0,32.283127119053475
2022-10-25,34,Cough_Syrup,10,298,0,34.95944204166594
2022-10-26,36,Cough_Syrup,10,299,0,33.06544784303038
2022-10-27,37,Cough_Syrup,10,300,0,32.544099170546616
2022-10-28,40,Cough_Syrup,10,301,0,33.07226550557555
2022-10-29,35,Cough_Syrup,10,302,0,31.516286126310163
2022-10-30,37,Cough_Syrup,10,303,0,31.865295494653267
2022-10-31,39,Cough_Syrup,10,304,0,34.00849831300337
2022-11-01,40,Cough_Syrup,11,305,1,32.1200512940611
2022-11-02,46,Cough_Syrup,11,306,1,31.696591281510575
2022-11-03,44,Cough_Syrup,11,307,1,33.24441714104048
2022-11-04,42,Cough_Syrup,11,308,1,33.85544669056137
2022-11-05,39,Cough_Syrup,11,309,1,33.34840128370863
2022-11-06,39,Cough_Syrup,11,310,1,33.58294032590319
2022-11-07,44,Cough_Syrup,11,311,1,31.7852940585539
2022-11-08,45,Cough_Syrup,11,312,1,31.073240103621604
2022-11-09,40,Cough_Syrup,11,313,1,33.94712510025932
2022-11-10,43,Cough_Syrup,11,314,1,32.07164593870261
2022-11-11,37,Cough_Syrup,11,315,1,32.0898359920201
2022-11-12,42,Cough_Syrup,11,316,1,33.61303118260279
2022-11-13,44,Cough_Syrup,11,317,1,32.78307642799813
2022-11-14,43,Cough_Syrup,11,318,1,32.62260209796088
2022-11-15,50,Cough_Syrup,11,319,1,34.269460925937025
2022-11-16,42,Cough_Syrup,11,320,1,31.396579401408143
2022-11-17,45,Cough_Syrup,11,321,1,32.90149067775581
2022-11-18,45,Cough_Syrup,11,322,1,31.962150149296377
2022-11-19,43,Cough_Syrup,11,323,1,32.10316963686187
2022-11-20,43,Cough_Syrup,11,324,1,33.29046088523704
2022-11-21,46,Cough_Syrup,11,325,1,32.195239591638725
2022-11-22,48,Cough_Syrup,11,326,1,32.14912966884091
2022-11-23,50,Cough_Syrup,11,327,1,32.60481174887713
2022-11-24,46,Cough_Syrup,11,328,1,31.086886841024672
2022-11-25,48,Cough_Syrup,11,329,1,30.530253242921923
2022-11-26,42,Cough_Syrup,11,330,1,30.240389646608683
2022-11-27,46,Cough_Syrup,11,331,1,29.232715741560323
2022-11-28,44,Cough_Syrup,11,332,1,33.167316032264665
2022-11-29,50,Cough_Syrup,11,333,1,29.918126254534386
2022-11-30,53,Cough_Syrup,11,334,1,30.708522463202996
2022-12-01,46,Cough_Syrup,12,335,1,30.55964713280298
2022-12-02,40,Cough_Syrup,12,336,1,31.048822007216796
2022-12-03,43,Cough_Syrup,12,337,1,31.46040609339672
2022-12-04,49,Cough_Syrup,12,338,1,31.406723303455564
2022-12-05,49,Cough_Syrup,12,339,1,29.86310983724719
2022-12-06,48,Cough_Syrup,12,340,1,30.17738919992186
2022-12-07,51,Cough_Syrup,12,341,1,30.52383080816098
2022-12-08,49,Cough_Syrup,12,342,1,29.887746579708963
2022-12-09,51,Cough_Syrup,12,343,1,31.637448092786666
2022-12-10,49,Cough_Syrup,12,344,1,30.413251751344873
2022-12-11,51,Cough_Syrup,12,345,1,30.547870291849197
2022-12-12,49,Cough_Syrup,12,346,1,30.3651632870072
2022-12-13,51,Cough_Syrup,12,347,1,30.763652000719922
2022-12-14,47,Cough_Syrup,12,348,1,29.65773565798512
2022-12-15,47,Cough_Syrup,12,349,1,28.06509156036936
2022-12-16,54,Cough_Syrup,12,350,1,29.64552833704811
2022-12-17,47,Cough_Syrup,12,351,1,28.477142234334995
2022-12-18,49,Cough_Syrup,12,352,1,28.48131782581645
2022-12-19,49,Cough_Syrup,12,353,1,29.476545675624614
2022-12-20,47,Cough_Syrup,12,354,1,30.007559132824547
2022-12-21,49,Cough_Syrup,12,355,1,28.668525124803732
2022-12-22,53,Cough_Syrup,12,356,1,28.832983287402925
2022-12-23,51,Cough_Syrup,12,357,1,30.10221766439167
2022-12-24,42,Cough_Syrup,12,358,1,28.515600850013538
2022-12-25,47,Cough_Syrup,12,359,1,30.75040532743213
2022-12-26,55,Cough_Syrup,12,360,1,28.58717336726326
2022-12-27,49,Cough_Syrup,12,361,1,26.132947086682325
2022-12-28,44,Cough_Syrup,12,362,1,28.5182401224704
2022-12-29,55,Cough_Syrup,12,363,1,28.01642624267902
2022-12-30,52,Cough_Syrup,12,364,1,28.79460908156936
2022-12-31,48,Cough_Syrup,12,365,1,28.046883905457882
2023-01-01,47,Cough_Syrup,1,1,1,27.103389417609954
2023-01-02,53,Cough_Syrup,1,2,1,25.885025705534694
2023-01-03,48,Cough_Syrup,1,3,1,26.76715418656146
2023-01-04,53,Cough_Syrup,1,4,1,25.991924907635596
2023-01-05,52,Cough_Syrup,1,5,1,26.127643873713644
2023-01-06,51,Cough_Syrup,1,6,1,27.161961522769218
2023-01-07,49,Cough_Syrup,1,7,1,28.108037190155905
2023-01-08,48,Cough_Syrup,1,8,1,26.697127633331114
2023-01-09,53,Cough_Syrup,1,9,1,24.97051051332381
2023-01-10,48,Cough_Syrup,1,10,1,26.474588087840786
2023-01-11,45,Cough_Syrup,1,11,1,27.089903543619204
2023-01-12,52,Cough_Syrup,1,12,1,25.146511094218212
2023-01-13,52,Cough_Syrup,1,13,1,25.485074667194787
2023-01-14,50,Cough_Syrup,1,14,1,25.496394413655537
2023-01-15,49,Cough_Syrup,1,15,1,24.559279550954003
2023-01-16,49,Cough_Syrup,1,16,1,25.854827955660916
2023-01-17,53,Cough_Syrup,1,17,1,24.947907826501723
2023-01-18,50,Cough_Syrup,1,18,1,25.350676468797516
2023-01-19,49,Cough_Syrup,1,19,1,23.905960300380833
2023-01-20,49,Cough_Syrup,1,20,1,24.218363835640346
2023-01-21,54,Cough_Syrup,1,21,1,25.240675138901427
2023-01-22,43,Cough_Syrup,1,22,1,24.00807501404053
2023-01-23,52,Cough_Syrup,1,23,1,25.970669852695814
2023-01-24,45,Cough_Syrup,1,24,1,23.707091757411835
2023-01-25,50,Cough_Syrup,1,25,1,24.194699306131234
2023-01-26,49,Cough_Syrup,1,26,1,24.766197256514086
2023-01-27,44,Cough_Syrup,1,27,1,22.27917816355883
2023-01-28,93,Cough_Syrup,1,28,1,21.801058502214723
2023-01-29,90,Cough_Syrup,1,29,1,21.90096056708129
2023-01-30,87,Cough_Syrup,1,30,1,24.554416779908816
2023-01-31,96,Cough_Syrup,1,31,1,22.605696492262656
2023-02-01,98,Cough_Syrup,2,32,1,25.58202184182077
2023-02-02,54,Cough_Syrup,2,33,1,22.326428459518556
2023-02-03,51,Cough_Syrup,2,34,1,22.942705901603308
2023-02-04,48,Cough_Syrup,2,35,1,24.16840739837995
2023-02-05,51,Cough_Syrup,2,36,1,24.50123656067251
2023-02-06,54,Cough_Syrup,2,37,1,24.426235718840154
2023-02-07,53,Cough_Syrup,2,38,1,23.443467729227276
2023-02-08,46,Cough_Syrup,2,39,1,23.13035267997332
2023-02-09,50,Cough_Syrup,2,40,1,22.570863227569465
2023-02-10,50,Cough_Syrup,2,41,1,22.629638862914902
2023-02-11,42,Cough_Syrup,2,42,1,21.173966613146497
2023-02-12,48,Cough_Syrup,2,43,1,20.78179839682126
2023-02-13,56,Cough_Syrup,2,44,1,21.472475267785086
2023-02-14,51,Cough_Syrup,2,45,1,21.1825618294074
2023-02-15,53,Cough_Syrup,2,46,1,20.777495889281813
2023-02-16,83,Cough_Syrup,2,47,1,21.806205790587196
2023-02-17,82,Cough_Syrup,2,48,1,21.945370701004304
2023-02-18,82,Cough_Syrup,2,49,1,20.959907758165023
2023-02-19,44,Cough_Syrup,2,50,1,22.231689695759798
2023-02-20,45,Cough_Syrup,2,51,1,19.496387377541286
2023-02-21,52,Cough_Syrup,2,52,1,20.32962644143887
2023-02-22,83,Cough_Syrup,2,53,1,19.6929995361626
2023-02-23,76,Cough_Syrup,2,54,1,18.431181364587154
2023-02-24,82,Cough_Syrup,2,55,1,20.10432680835792
2023-02-25,45,Cough_Syrup,2,56,1,19.955975691910094
2023-02-26,46,Cough_Syrup,2,57,1,21.483347226475455
2023-02-27,48,Cough_Syrup,2,58,1,20.494373978662267
2023-02-28,50,Cough_Syrup,2,59,1,18.734562317998112
2023-03-01,47,Cough_Syrup,3,60,0,21.50958165262592
2023-03-02,51,Cough_Syrup,3,61,0,20.774846419709224
2023-03-03,47,Cough_Syrup,3,62,0,20.035847888372796
2023-03-04,46,Cough_Syrup,3,63,0,19.128847020292746
2023-03-05,42,Cough_Syrup,3,64,0,18.299145453868825
2023-03-06,53,Cough_Syrup,3,65,0,18.791332791237046
2023-03-07,47,Cough_Syrup,3,66,0,20.15897253291542
2023-03-08,48,Cough_Syrup,3,67,0,20.863251685678538
2023-03-09,41,Cough_Syrup,3,68,0,20.432134625947846
2023-03-10,43,Cough_Syrup,3,69,0,18.3120782472774
2023-03-11,47,Cough_Syrup,3,70,0,17.59518372608127
2023-03-12,44,Cough_Syrup,3,71,0,18.771423336650276
2023-03-13,39,Cough_Syrup,3,72,0,16.77972106386959
2023-03-14,48,Cough_Syrup,3,73,0,18.790863302617453
2023-03-15,43,Cough_Syrup,3,74,0,18.241563823910056
2023-03-16,49,Cough_Syrup,3,75,0,17.84655966278266
2023-03-17,44,Cough_Syrup,3,76,0,16.643304473908696
2023-03-18,43,Cough_Syrup,3,77,0,18.6790227485711
2023-03-19,45,Cough_Syrup,3,78,0,17.5621621359388
2023-03-20,41,Cough_Syrup,3,79,0,16.856432614615137
2023-03-21,41,Cough_Syrup,3,80,0,15.087640154930066
2023-03-22,43,Cough_Syrup,3,81,0,17.868026513913417
2023-03-23,46,Cough_Syrup,3,82,0,19.60553727079047
2023-03-24,39,Cough_Syrup,3,83,0,19.434412795950394
2023-03-25,36,Cough_Syrup,3,84,0,17.25806670266
2023-03-26,43,Cough_Syrup,3,85,0,17.05711893116307
2023-03-27,41,Cough_Syrup,3,86,0,18.074448478530275
2023-03-28,41,Cough_Syrup,3,87,0,16.555823112507873
2023-03-29,36,Cough_Syrup,3,88,0,17.806741129456015
2023-03-30,40,Cough_Syrup,3,89,0,18.223991131261325
2023-03-31,42,Cough_Syrup,3,90,0,18.640040583786938
2023-04-01,42,Cough_Syrup,4,91,0,17.270397950476482
2023-04-02,37,Cough_Syrup,4,92,0,17.126583713924663
2023-04-03,46,Cough_Syrup,4,93,0,16.414253024730247
2023-04-04,39,Cough_Syrup,4,94,0,16.429617381767624
2023-04-05,39,Cough_Syrup,4,95,0,16.996575535065983
2023-04-06,45,Cough_Syrup,4,96,0,17.559281101757232
2023-04-07,41,Cough_Syrup,4,97,0,18.07667509306933
2023-04-08,36,Cough_Syrup,4,98,0,16.3334086334798
2023-04-09,37,Cough_Syrup,4,99,0,18.60510336924888
2023-04-10,44,Cough_Syrup,4,100,0,16.81945567709871
2023-04-11,44,Cough_Syrup,4,101,0,17.049720193703926
2023-04-12,37,Cough_Syrup,4,102,0,16.30673352671286
2023-04-13,39,Cough_Syrup,4,103,0,14.614917250921476
2023-04-14,39,Cough_Syrup,4,104,0,17.91077418232769
2023-04-15,34,Cough_Syrup,4,105,0,17.753506610169296
2023-04-16,36,Cough_Syrup,4,106,0,16.727634718201518
2023-04-17,38,Cough_Syrup,4,107,0,17.070620471726013
2023-04-18,41,Cough_Syrup,4,108,0,17.516605948466196
2023-04-19,41,Cough_Syrup,4,109,0,15.437528225223938
2023-04-20,36,Cough_Syrup,4,110,0,16.472799306814576
2023-04-21,37,Cough_Syrup,4,111,0,17.80026458970436
2023-04-22,37,Cough_Syrup,4,112,0,15.758227207586236
2023-04-23,33,Cough_Syrup,4,113,0,17.314958147301382
2023-04-24,38,Cough_Syrup,4,114,0,15.676066226199163
2023-04-25,36,Cough_Syrup,4,115,0,17.512686727281913
2023-04-26,33,Cough_Syrup,4,116,0,17.02658084235906
2023-04-27,33,Cough_Syrup,4,117,0,15.465408223395666
2023-04-28,40,Cough_Syrup,4,118,0,18.26594381530528
2023-04-29,33,Cough_Syrup,4,119,0,16.389617889185214
2023-04-30,38,Cough_Syrup,4,120,0,16.339295800812746
2023-05-01,34,Cough_Syrup,5,121,0,17.37778246518569
2023-05-02,36,Cough_Syrup,5,122,0,18.35583370804935
2023-05-03,42,Cough_Syrup,5,123,0,16.223666806209543
2023-05-04,31,Cough_Syrup,5,124,0,17.335760348609135
2023-05-05,29,Cough_Syrup,5,125,0,17.739778229352165
2023-05-06,36,Cough_Syrup,5,126,0,18.043226994527902
2023-05-07,30,Cough_Syrup,5,127,0,17.567989424915996
2023-05-08,34,Cough_Syrup,5,128,0,17.068201061499536
2023-05-09,32,Cough_Syrup,5,129,0,16.653561315816116
2023-05-10,34,Cough_Syrup,5,130,0,17.615446052462975
2023-05-11,30,Cough_Syrup,5,131,0,16.507527519380822
2023-05-12,33,Cough_Syrup,5,132,0,14.710879214772316
2023-05-13,32,Cough_Syrup,5,133,0,18.123535898674998
2023-05-14,28,Cough_Syrup,5,134,0,18.647824338665107
2023-05-15,30,Cough_Syrup,5,135,0,15.440020607240216
2023-05-16,31,Cough_Syrup,5,136,0,16.854418523613674
2023-05-17,28,Cough_Syrup,5,137,0,18.54661418145829
2023-05-18,31,Cough_Syrup,5,138,0,20.050361828557758
2023-05-19,32,Cough_Syrup,5,139,0,18.081142869838633
2023-05-20,28,Cough_Syrup,5,140,0,17.40188539256444
2023-05-21,29,Cough_Syrup,5,141,0,18.018566826674938
2023-05-22,31,Cough_Syrup,5,142,0,19.64992917407236
2023-05-23,29,Cough_Syrup,5,143,0,17.704670809949
2023-05-24,33,Cough_Syrup,5,144,0,17.62899556693043
2023-05-25,35,Cough_Syrup,5,145,0,18.024944005759078
2023-05-26,29,Cough_Syrup,5,146,0,17.635782686343877
2023-05-27,30,Cough_Syrup,5,147,0,18.79510506194058
2023-05-28,28,Cough_Syrup,5,148,0,20.382311649903357
2023-05-29,31,Cough_Syrup,5,149,0,19.16776065804453
2023-05-30,35,Cough_Syrup,5,150,0,18.681200030045215
2023-05-31,31,Cough_Syrup,5,151,0,18.732412029512012
2023-06-01,24,Cough_Syrup,6,152,0,17.55347300759146
2023-06-02,31,Cough_Syrup,6,153,0,20.09395747077986
2023-06-03,31,Cough_Syrup,6,154,0,19.228909824733
2023-06-04,27,Cough_Syrup,6,155,0,19.223853469996197
2023-06-05,32,Cough_Syrup,6,156,0,22.696685430055528
2023-06-06,27,Cough_Syrup,6,157,0,19.90320395770212
2023-06-07,24,Cough_Syrup,6,158,0,18.95513200396659
2023-06-08,29,Cough_Syrup,6,159,0,19.384605915514605
2023-06-09,23,Cough_Syrup,6,160,0,21.064987302075334
2023-06-10,26,Cough_Syrup,6,161,0,20.136896423010825
2023-06-11,30,Cough_Syrup,6,162,0,18.693907060761624
2023-06-12,23,Cough_Syrup,6,163,0,21.161415438889097
2023-06-13,24,Cough_Syrup,6,164,0,19.6854537268306
2023-06-14,25,Cough_Syrup,6,165,0,22.3396837258886
2023-06-15,28,Cough_Syrup,6,166,0,21.66056556037369
2023-06-16,27,Cough_Syrup,6,167,0,20.248636732034853
2023-06-17,30,Cough_Syrup,6,168,0,22.09369150281071
2023-06-18,29,Cough_Syrup,6,169,0,20.99848795971057
2023-06-19,29,Cough_Syrup,6,170,0,21.902569273842403
2023-06-20,28,Cough_Syrup,6,171,0,21.654862096368166
2023-06-21,29,Cough_Syrup,6,172,0,20.44524117778632
2023-06-22,25,Cough_Syrup,6,173,0,20.770615433759254
2023-06-23,30,Cough_Syrup,6,174,0,22.567756077177712
2023-06-24,22,Cough_Syrup,6,175,0,21.327675846994925
2023-06-25,28,Cough_Syrup,6,176,0,21.38444762311022
2023-06-26,31,Cough_Syrup,6,177,0,20.95957017070179
2023-06-27,28,Cough_Syrup,6,178,0,22.465802722468077
2023-06-28,26,Cough_Syrup,6,179,0,24.23311594183217
2023-06-29,28,Cough_Syrup,6,180,0,21.23228388899282
2023-06-30,18,Cough_Syrup,6,181,0,22.45406216313384
2023-07-01,26,Cough_Syrup,7,182,0,23.97285075816512
2023-07-02,24,Cough_Syrup,7,183,0,22.612499145709414
2023-07-03,26,Cough_Syrup,7,184,0,23.27670653597689
2023-07-04,29,Cough_Syrup,7,185,0,21.894780110923623
2023-07-05,26,Cough_Syrup,7,186,0,23.51892496916005
2023-07-06,23,Cough_Syrup,7,187,0,23.03748363096213
2023-07-07,26,Cough_Syrup,7,188,0,24.344893996730907
2023-07-08,25,Cough_Syrup,7,189,0,24.6815723728188
2023-07-09,25,Cough_Syrup,7,190,0,26.219218488566792
2023-07-10,27,Cough_Syrup,7,191,0,24.345162607899326
2023-07-11,29,Cough_Syrup,7,192,0,24.22756613967605
2023-07-12,23,Cough_Syrup,7,193,0,24.232719942382516
2023-07-13,27,Cough_Syrup,7,194,0,23.822020127609832
2023-07-14,30,Cough_Syrup,7,195,0,24.65076545356212
2023-07-15,19,Cough_Syrup,7,196,0,24.15417917544241
2023-07-16,25,Cough_Syrup,7,197,0,24.755503638483585
2023-07-17,25,Cough_Syrup,7,198,0,26.042224642625992
2023-07-18,25,Cough_Syrup,7,199,0,23.855750585473682
2023-07-19,24,Cough_Syrup,7,200,0,26.139878561129045
2023-07-20,26,Cough_Syrup,7,201,0,26.454821916586543
2023-07-21,32,Cough_Syrup,7,202,0,25.15730436599089
2023-07-22,21,Cough_Syrup,7,203,0,23.291102438777436
2023-07-23,21,Cough_Syrup,7,204,0,24.942597427324127
2023-07-24,23,Cough_Syrup,7,205,0,26.98471293646068
2023-07-25,32,Cough_Syrup,7,206,0,25.801945517280597
2023-07-26,25,Cough_Syrup,7,207,0,24.962362126899908
2023-07-27,26,Cough_Syrup,7,208,0,25.5934552556779
2023-07-28,25,Cough_Syrup,7,209,0,27.075090591818803
2023-07-29,22,Cough_Syrup,7,210,0,26.9170787216532
2023-07-30,24,Cough_Syrup,7,211,0,26.266881579576257
2023-07-31,34,Cough_Syrup,7,212,0,26.274011587134268
2023-08-01,31,Cough_Syrup,8,213,0,26.383613954989503
2023-08-02,24,Cough_Syrup,8,214,0,25.986971943549097
2023-08-03,29,Cough_Syrup,8,215,0,28.658202050398938
2023-08-04,24,Cough_Syrup,8,216,0,26.853344791061502
2023-08-05,20,Cough_Syrup,8,217,0,28.525017983870367
2023-08-06,28,Cough_Syrup,8,218,0,28.960685849172762
2023-08-07,31,Cough_Syrup,8,219,0,28.568468191686875
2023-08-08,30,Cough_Syrup,8,220,0,27.268562884034857
2023-08-09,26,Cough_Syrup,8,221,0,28.233139067747583
2023-08-10,27,Cough_Syrup,8,222,0,27.93360073673447
2023-08-11,30,Cough_Syrup,8,223,0,27.181605389218728
2023-08-12,27,Cough_Syrup,8,224,0,28.536263195369386
2023-08-13,24,Cough_Syrup,8,225,0,27.15850902973873
2023-08-14,23,Cough_Syrup,8,226,0,29.649884128865015
2023-08-15,28,Cough_Syrup,8,227,0,28.121217436624892
2023-08-16,31,Cough_Syrup,8,228,0,28.909561823095647
2023-08-17,24,Cough_Syrup,8,229,0,29.113158592472452
2023-08-18,30,Cough_Syrup,8,230,0,28.69129942757574
2023-08-19,27,Cough_Syrup,8,231,0,29.65606135229211
2023-08-20,29,Cough_Syrup,8,232,0,28.71242120230188
2023-08-21,31,Cough_Syrup,8,233,0,30.17533866976364
2023-08-22,27,Cough_Syrup,8,234,0,28.07350282509421
2023-08-23,24,Cough_Syrup,8,235,0,29.659993629875355
2023-08-24,27,Cough_Syrup,8,236,0,31.58533118668869
2023-08-25,32,Cough_Syrup,8,237,0,28.757482171080532
2023-08-26,26,Cough_Syrup,8,238,0,29.190069990396157
2023-08-27,25,Cough_Syrup,8,239,0,30.490281837185854
2023-08-28,24,Cough_Syrup,8,240,0,30.263040189061016
2023-08-29,35,Cough_Syrup,8,241,0,30.53966658755341
2023-08-30,32,Cough_Syrup,8,242,0,30.782264076085887
2023-08-31,32,Cough_Syrup,8,243,0,31.030270419225335
2023-09-01,33,Cough_Syrup,9,244,0,31.60612197974556
2023-09-02,30,Cough_Syrup,9,245,0,31.005485273341687
2023-09-03,28,Cough_Syrup,9,246,0,30.451995323635654
2023-09-04,30,Cough_Syrup,9,247,0,31.46172600757003
2023-09-05,29,Cough_Syrup,9,248,0,32.783218118607095
2023-09-06,39,Cough_Syrup,9,249,0,30.84314295518987
2023-09-07,33,Cough_Syrup,9,250,0,30.091917163157856
2023-09-08,30,Cough_Syrup,9,251,0,32.26239928435847
2023-09-09,31,Cough_Syrup,9,252,0,31.121985644612604
2023-09-10,26,Cough_Syrup,9,253,0,29.154895708040183
2023-09-11,36,Cough_Syrup,9,254,0,32.25831038254783
2023-09-12,30,Cough_Syrup,9,255,0,30.956984286104966
2023-09-13,33,Cough_Syrup,9,256,0,31.481279144115152
2023-09-14,35,Cough_Syrup,9,257,0,31.981345341495476
2023-09-15,33,Cough_Syrup,9,258,0,31.91544692485489
2023-09-16,31,Cough_Syrup,9,259,0,32.50798854935926
2023-09-17,31,Cough_Syrup,9,260,0,31.43462529563658
2023-09-18,33,Cough_Syrup,9,261,0,32.45275663601286
2023-09-19,31,Cough_Syrup,9,262,0,31.747586963570026
2023-09-20,32,Cough_Syrup,9,263,0,32.81135056043441
2023-09-21,38,Cough_Syrup,9,264,0,32.751218255689444
2023-09-22,33,Cough_Syrup,9,265,0,31.261608255173353
2023-09-23,29,Cough_Syrup,9,266,0,33.34209261859612
2023-09-24,30,Cough_Syrup,9,267,0,31.777060460368617
2023-09-25,37,Cough_Syrup,9,268,0,33.17582810001422
2023-09-26,36,Cough_Syrup,9,269,0,32.787620782034914
2023-09-27,36,Cough_Syrup,9,270,0,34.30888150737853
2023-09-28,34,Cough_Syrup,9,271,0,32.295382481163315
2023-09-29,37,Cough_Syrup,9,272,0,32.21545430329895
2023-09-30,31,Cough_Syrup,9,273,0,32.589032524473495
2023-10-01,33,Cough_Syrup,10,274,0,32.346698829900966
2023-10-02,38,Cough_Syrup,10,275,0,33.488980172920456
2023-10-03,56,Cough_Syrup,10,276,0,31.109608892802253
2023-10-04,51,Cough_Syrup,10,277,0,31.7068289556657
2023-10-05,52,Cough_Syrup,10,278,0,31.72500071980017
2023-10-06,37,Cough_Syrup,10,279,0,33.77309432401883
2023-10-07,40,Cough_Syrup,10,280,0,34.5610651347548
2023-10-08,29,Cough_Syrup,10,281,0,32.77134131547926
2023-10-09,38,Cough_Syrup,10,282,0,32.72997381596188
2023-10-10,33,Cough_Syrup,10,283,0,32.989512123812005
2023-10-11,35,Cough_Syrup,10,284,0,34.09965597795164
2023-10-12,36,Cough_Syrup,10,285,0,32.02639012096104
2023-10-13,37,Cough_Syrup,10,286,0,33.20572095191221
2023-10-14,34,Cough_Syrup,10,287,0,33.953797414647674
2023-10-15,36,Cough_Syrup,10,288,0,33.48857753918436
2023-10-16,37,Cough_Syrup,10,289,0,33.183581706516215
2023-10-17,34,Cough_Syrup,10,290,0,33.99919410840627
2023-10-18,41,Cough_Syrup,10,291,0,30.29669362489028
2023-10-19,41,Cough_Syrup,10,292,0,33.677208588768806
2023-10-20,42,Cough_Syrup,10,293,0,32.342294562371436
2023-10-21,33,Cough_Syrup,10,294,0,31.16040482782381
2023-10-22,39,Cough_Syrup,10,295,0,33.494539886448116
2023-10-23,42,Cough_Syrup,10,296,0,34.34692975919632
2023-10-24,37,Cough_Syrup,10,297,0,32.82339397417789
2023-10-25,40,Cough_Syrup,10,298,0,33.89892934134225
2023-10-26,40,Cough_Syrup,10,299,0,34.54119076993628
2023-10-27,46,Cough_Syrup,10,300,0,34.22433517544277
2023-10-28,45,Cough_Syrup,10,301,0,34.52754972908203
2023-10-29,34,Cough_Syrup,10,302,0,33.60553990691175
2023-10-30,49,Cough_Syrup,10,303,0,32.91234317206551
2023-10-31,39,Cough_Syrup,10,304,0,31.20611859316178
2023-11-01,45,Cough_Syrup,11,305,1,32.53088308490254
2023-11-02,45,Cough_Syrup,11,306,1,31.900255668876323
2023-11-03,39,Cough_Syrup,11,307,1,34.87870710601101
